220.181.108.144 - - [09/Mar/2018:16:10:55 -0800] "GET /projects/pdfs/Bobs_Warehouse.pdf HTTP/1.1" 200 131758 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.claengineers.com"
216.244.66.197 - - [10/Mar/2018:06:41:43 -0800] "GET /services/marine.html HTTP/1.1" 200 5968 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
216.244.66.249 - - [10/Mar/2018:07:18:14 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
107.77.70.23 - - [10/Mar/2018:07:24:21 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
180.76.15.11 - - [10/Mar/2018:07:32:35 -0800] "GET /services/index.html HTTP/1.1" 200 6307 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "claengineers.com"
180.76.15.138 - - [10/Mar/2018:07:32:36 -0800] "GET /services/ HTTP/1.1" 200 6307 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "claengineers.com"
54.187.94.7 - - [10/Mar/2018:08:41:18 -0800] "GET /services/civil.html HTTP/1.1" 200 7298 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36" "www.claengineers.com"
157.55.39.10 - - [10/Mar/2018:08:44:35 -0800] "GET /services/wetlands.html HTTP/1.1" 200 8161 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
216.244.66.249 - - [10/Mar/2018:09:30:53 -0800] "GET /projects/index.html HTTP/1.1" 200 15421 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:18 -0800] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:19 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.26 - - [10/Mar/2018:09:35:20 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
31.179.245.156 - - [10/Mar/2018:09:40:35 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
31.179.245.156 - - [10/Mar/2018:09:40:35 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
54.219.144.2 - - [10/Mar/2018:09:40:58 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36" "www.claengineers.com"
52.42.242.172 - - [10/Mar/2018:09:44:08 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36" "claengineers.com"
177.222.157.120 - - [10/Mar/2018:10:23:57 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
137.226.113.27 - - [10/Mar/2018:10:30:56 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 zgrab/0.x (compatible; Researchscan/t13rl; +http://researchscan.comsys.rwth-aachen.de)" "www.claengineers.com"
216.244.66.249 - - [10/Mar/2018:10:41:32 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:21 -0800] "GET /services/marine.html HTTP/1.1" 200 5968 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /services/images/Marinaboat.jpg HTTP/1.1" 200 10168 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /images/leftcolspacer.gif HTTP/1.1" 200 85 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:10:49:22 -0800] "GET /images/photoBorder_02.gif HTTP/1.1" 200 1090 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:47 -0800] "GET / HTTP/1.1" 200 7070 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /scripts/jquery.min.js HTTP/1.1" 200 55740 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1209 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /images/nfafield.jpg HTTP/1.1" 200 21393 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /images/survey2.jpg HTTP/1.1" 200 6376 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /images/header_01.jpg HTTP/1.1" 200 43473 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /images/contact.jpg HTTP/1.1" 200 3588 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:51:49 -0800] "GET /images/visa_mastercard_2.gif HTTP/1.1" 200 1384 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:52:06 -0800] "GET /images/header_02.gif HTTP/1.1" 200 2048 "http://www.claengineers.com/css/main.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:52:06 -0800] "GET /images/titleArt.gif HTTP/1.1" 200 300 "http://www.claengineers.com/css/main.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:52:06 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "http://www.claengineers.com/css/main.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:52:06 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
162.119.128.140 - - [10/Mar/2018:10:52:10 -0800] "GET /contact.html HTTP/1.1" 200 6962 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36" "www.claengineers.com"
178.137.16.174 - - [10/Mar/2018:10:59:17 -0800] "GET /services/ HTTP/1.1" 200 6307 "https://bonkers.name/" "Mozilla/3.0 (compatible; WebCapture 2.0; Auto; Windows)" "www.claengineers.com"
178.137.16.174 - - [10/Mar/2018:10:59:17 -0800] "GET /services/ HTTP/1.1" 200 6307 "https://bonkers.name/" "Mozilla/3.0 (compatible; WebCapture 2.0; Auto; Windows)" "www.claengineers.com"
178.137.16.174 - - [10/Mar/2018:10:59:18 -0800] "GET /services/ HTTP/1.1" 200 6307 "https://bonkers.name/" "Mozilla/3.0 (compatible; WebCapture 2.0; Auto; Windows)" "www.claengineers.com"
195.201.87.35 - - [10/Mar/2018:11:05:57 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Companybook-Crawler (+https://www.companybooknetworking.com/)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:53 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:53 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:53 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
24.177.34.168 - - [10/Mar/2018:11:30:54 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Safari/10603.3.8 CFNetwork/720.5.7 Darwin/14.5.0 (x86_64)" "www.claengineers.com"
195.201.85.25 - - [10/Mar/2018:11:35:12 -0800] "GET / HTTP/1.1" 200 7070 "-" "Companybook-Crawler (+https://www.companybooknetworking.com/)" "www.claengineers.com"
185.188.236.74 - - [10/Mar/2018:11:46:40 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
185.188.236.74 - - [10/Mar/2018:11:46:40 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:11:48:27 -0800] "GET /contact.html HTTP/1.1" 200 6962 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
104.219.96.192 - - [10/Mar/2018:11:48:27 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1209 "http://www.claengineers.com/contact.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8" "www.claengineers.com"
23.237.4.26 - - [10/Mar/2018:11:55:55 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; AlphaBot/3.2; +http://alphaseobot.com/bot.html)" "claengineers.com"
54.36.148.64 - - [10/Mar/2018:12:00:36 -0800] "GET /services/wetlands.html HTTP/1.1" 200 8161 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "claengineers.com"
40.77.167.22 - - [10/Mar/2018:12:01:23 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
40.77.167.67 - - [10/Mar/2018:12:01:34 -0800] "GET /css/main.css HTTP/1.1" 200 4257 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
40.77.167.22 - - [10/Mar/2018:12:01:34 -0800] "GET /scripts/jquery.min.js HTTP/1.1" 200 55740 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
40.77.167.22 - - [10/Mar/2018:12:01:35 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
157.55.39.52 - - [10/Mar/2018:12:11:56 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.22 - - [10/Mar/2018:12:14:36 -0800] "GET /projects/pdfs/Otis_Library.pdf HTTP/1.1" 200 176563 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
54.208.102.37 - - [10/Mar/2018:12:14:46 -0800] "GET / HTTP/1.1" 200 7070 "http://www.claengineers.com/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" "www.claengineers.com"
180.76.15.146 - - [10/Mar/2018:12:22:32 -0800] "GET /projects/index.html HTTP/1.1" 200 15421 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "claengineers.com"
79.145.6.103 - - [10/Mar/2018:12:32:29 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
216.244.66.249 - - [10/Mar/2018:12:43:17 -0800] "GET /services/surveying.html HTTP/1.1" 200 6113 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
34.216.252.127 - - [10/Mar/2018:13:12:02 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "A6-Indexer" "www.claengineers.com"
178.137.18.222 - - [10/Mar/2018:13:47:57 -0800] "GET /services/ HTTP/1.1" 200 6307 "http://slomm.ru/" "Mozilla/4.0 (compatible; MSIE 4.01; Digital AlphaServer 1000A 4/233; Windows NT; Powered By 64-Bit Alpha Processor)" "www.claengineers.com"
178.137.18.222 - - [10/Mar/2018:13:47:58 -0800] "GET /services/ HTTP/1.1" 200 6307 "http://slomm.ru/" "Mozilla/4.0 (compatible; MSIE 4.01; Digital AlphaServer 1000A 4/233; Windows NT; Powered By 64-Bit Alpha Processor)" "www.claengineers.com"
40.77.167.22 - - [10/Mar/2018:14:00:31 -0800] "GET /services/marine.html HTTP/1.1" 200 5968 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.183 - - [10/Mar/2018:14:00:51 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.183 - - [10/Mar/2018:14:00:51 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.183 - - [10/Mar/2018:14:00:51 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.183 - - [10/Mar/2018:14:00:51 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
40.77.167.67 - - [10/Mar/2018:14:01:24 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /contact.html HTTP/1.1" 200 6962 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
166.137.252.87 - - [10/Mar/2018:14:28:34 -0800] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 89 "-" "MobileSafari/604.1 CFNetwork/894 Darwin/17.4.0" "www.claengineers.com"
216.244.66.197 - - [10/Mar/2018:14:30:17 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
42.236.99.206 - - [10/Mar/2018:14:38:12 -0800] "GET / HTTP/1.1" 200 7070 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36; 360Spider" "www.claengineers.com"
42.236.99.206 - - [10/Mar/2018:14:38:18 -0800] "GET / HTTP/1.1" 200 7070 "http://claengineers.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36; 360Spider" "claengineers.com"
105.98.40.79 - - [10/Mar/2018:14:43:52 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
